UniqueCount	AmbigCount
0	104
1	0
10	142
0	0
3	48
0	0
0	71
10	1
0	0
3	68
3	42
8	31
41	539
0	27
0	0
0	0
0	0
0	1
2	12
0	0
0	0
0	174
1	105
0	15
0	1042
2	0
0	1173
0	948
0	1
0	5
0	0
0	0
0	0
1	1045
0	1049
0	0
0	43
2	75
12	725
0	11
0	0
1	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	2
0	0
0	0
0	0
0	0
0	0
1260	61
0	0
0	0
0	0
0	0
0	0
0	1
0	0
16	165
0	165
1	20
0	77
1	57
0	56
0	2
1	16
0	154
1	21
3	20
0	17
0	0
0	13
0	0
0	563
51	590
1	253
0	2
0	0
0	333
1	0
16	246
0	0
1	268
10	223
0	179
6	51
6	0
1	336
0	0
169	547
0	0
0	127
0	77
0	0
6	2579
13	492
0	928
0	1
0	10
0	0
1	0
0	24
1	125
0	0
0	1657
1	7
1	52
0	17
0	0
2	14
0	1643
18	1
2	35
0	0
0	0
0	4
0	0
3	9
10	1086
0	1620
0	0
0	307
1	101
0	1258
0	1343
0	0
0	0
1	18
0	0
0	0
0	72
7	75
0	0
0	0
536	1513
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
3	29
1	191
3	11
0	0
1	3
1	646
0	100
0	0
0	139
0	0
0	171
0	16
406	233
0	732
1	3
0	282
0	266
0	36
0	162
3	3
0	113
0	2
0	0
0	222
0	139
0	386
0	109
0	139
0	81
0	163
0	47
0	30
0	6
3	14
0	8
0	0
0	11
1	33
2	8
9	20
0	2
3	0
0	0
1	31
0	0
0	5
0	63
0	87
2	432
1	6
0	12
0	91
0	8
0	25
0	0
0	42
0	0
0	42
0	59
0	0
0	29
1	16
0	33
0	0
14	131
0	0
0	3
67	82
2	21
397	252
0	0
0	0
0	0
1	346
0	159
0	206
1	515
0	0
0	147
21	564
0	1
4	528
0	867
14	2718
47	3335
0	0
6	2788
6	33
12	0
0	0
0	893
0	0
0	258
0	0
1	8
0	895
0	3
0	2719
0	7
0	1
0	0
0	0
0	0
0	0
10	7
0	0
0	0
0	2
7	0
0	1
0	0
0	0
0	0
3	8
0	2
0	0
0	1
1	68
2	6051
0	61
1	29
0	0
0	13
0	0
0	25
1	40
39	69
0	0
6	66
0	0
2	1
0	0
0	163
0	0
0	0
192	115
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	750
0	0
0	0
1	0
0	0
69	6816
156	6966
2	620
3	6969
0	0
7	1629
0	0
12	472
1	811
0	10
0	0
7	131
0	0
0	0
0	0
0	5573
0	4
0	0
0	0
0	0
0	61
0	42
0	104
3	14
15	108
3	23
0	2
0	6
2	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	1
0	2
4	220
1	6
0	6
0	6
0	0
0	0
2	43
0	0
0	241
0	16
1	172
0	281
0	127
1	1
0	52
0	52
0	0
0	51
0	0
0	26
2	13
6	55
59	408
0	243
0	2
0	289
1	83
9	80
0	0
0	8
1	429
0	0
0	54
0	0
0	0
0	0
0	54
0	0
0	0
10	94
0	0
0	0
0	0
0	54
0	3784
0	0
701	3786
969	1
2	3777
0	3782
1	3781
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	768
2	446
0	0
0	255
2081	3
0	1
0	0
361	1032
0	0
23	601
0	0
0	268
0	40
4	14003
1	268
4	252
0	31
0	400
0	0
0	0
0	6
0	0
1	0
0	0
0	0
69	336
0	48
0	2
0	0
23	0
0	3
0	16
0	0
0	16
18	499
0	4
0	295
0	0
0	0
0	1
17	760
0	746
0	0
0	3
0	315
1	0
0	1
0	1
0	0
0	2
0	2
0	0
0	0
0	2
0	2
0	2
0	0
0	2
0	3
0	3
0	0
0	0
0	2
0	0
0	1
0	0
0	0
0	32
1	334
0	0
0	420
0	0
0	0
9771	131
14	1492
0	102
0	0
1	1504
0	0
5	53
0	4
0	27
0	0
0	7
0	0
0	3
0	0
195	293
1	5
0	0
0	13
0	0
6	38
0	0
0	0
2	2948
1	2
103	2948
0	250
0	123
0	5
0	0
0	0
0	1
0	0
0	4
1309	2
2	121
0	270
0	4
0	17
1	72
0	3
3	278
0	8
4	8
0	18
0	0
0	0
0	13
0	17
0	0
1	1
0	7
0	19
0	4
0	15
0	0
0	0
1	6
0	5
0	0
0	7
0	0
0	1
0	1
0	0
0	0
0	7
0	1
0	1
0	0
1	3
0	2
0	0
0	0
0	0
0	0
0	328
0	9
0	0
0	0
0	0
0	0
0	0
1224	1
0	0
0	0
1	15
2	80
0	0
0	0
2	29
0	5
1	2
0	584
0	15
0	0
0	584
0	0
0	0
0	0
3	47
18	812
0	24
0	34
1	34
0	62
0	23
0	0
0	0
1	0
0	16
0	0
0	803
0	0
1	0
5	821
0	0
3	364
0	0
0	31
0	0
0	0
0	0
0	0
0	0
0	311
5	7
0	0
0	0
0	29
0	1
0	223
0	0
0	0
87	464
0	169
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	392
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	700
0	1081
0	0
1	244
3	17
0	0
0	0
0	0
0	1055
0	458
0	219
0	73
0	3
0	357
0	3
0	37
994	1348
0	78
0	0
0	208
0	1
0	1008
0	147
2	15
4	1365
0	0
0	936
0	0
0	0
1	873
0	1126
0	1105
1	886
0	103
0	1
0	8
0	33
0	0
5	143
0	0
0	0
0	0
0	7
0	675
0	179
9	0
0	95
0	102
0	201
0	1112
0	2
0	0
2	1094
1	1094
6	1079
0	0
3	834
0	0
0	180
13	180
0	0
0	0
0	0
0	48
1	721
0	1574
0	0
0	5
2	726
1	1
0	42
0	42
0	0
0	0
0	56
0	0
2	119
0	695
0	771
0	22
4	1
0	10
4	635
0	948
0	0
0	0
2	84
0	0
5	156
0	0
1	1138
3	291
0	98
0	940
5	413
0	0
0	76
0	321
3	1
0	373
0	0
6	315
0	183
1	13749
0	0
0	0
1	338
0	0
0	0
0	0
0	0
0	0
74	346
0	0
1	9
0	0
1	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	29
135	9
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	3
0	161
0	0
0	0
371	14
1	0
1	0
0	1669
0	0
0	0
3	1688
0	0
0	120
1	0
0	0
0	0
0	374
0	963
0	104
0	2709
0	0
0	288
1	8
0	1673
0	356
0	0
0	56
0	1
0	0
5	135
11	90
0	137
0	6
0	140
0	137
0	0
0	0
0	300
0	200
0	0
0	199
0	19
15	52
28	382
3	2042
0	0
0	2
0	20
0	3
1	1845
0	1953
1	111
0	520
0	49
0	3
0	371
0	0
0	0
0	501
1	443
0	34
5	3
0	66
0	0
0	15
0	102
0	0
0	43
44	108
0	0
0	78
0	45
4	0
0	38
0	0
0	52
5	90
0	14
0	0
0	69
0	2
0	8
0	275
0	265
0	6
1	4
0	86
1	0
0	0
0	675
0	668
0	1318
0	1357
0	2
1	0
0	1380
0	114
0	1355
0	1348
0	2
10	0
0	843
0	98
0	0
0	1334
14	82
0	0
0	1367
0	1
0	0
22	3770
0	0
0	6
24	9370
10	1779
73	4938
3	7116
3	664
22	10072
0	0
2	4984
15	9
10	7862
31	95
0	0
36	3775
1	1374
0	93
0	7
0	0
0	0
1	272
0	95
1	0
0	28
0	23
1	155
0	0
1	84
0	265
0	9
0	5
0	0
19	312
0	5
0	5
9	10
0	0
0	4
0	5
0	2
0	5
0	5
0	19
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
1	9
0	6
0	0
0	0
0	0
0	0
0	2
0	27
0	0
5	25
0	0
0	21
3	0
0	25
23	3
0	129
1	463
3	571
0	108
2	421
0	104
0	73
0	5
0	0
259	108
0	0
0	0
0	0
0	0
0	0
0	0
0	5
1	5
0	0
0	181
0	453
0	0
0	0
2	453
0	17
0	0
0	0
0	0
0	0
0	4
0	0
0	427
0	0
10	1468
0	206
7	64
1	612
0	68
0	0
4	24
1	4
0	1467
0	4
0	126
0	49
0	107
0	86
0	44
0	0
0	1226
1	3
0	0
1	30
0	0
1	292
0	0
1	41
0	0
0	0
0	0
0	26
0	1
126	292
0	1
1	1404
1	403
2	180
7	138
0	402
2	87
779	956
0	0
3	68
160	9162
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
58	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	6
0	0
1	75
2	21
0	0
0	491
1	0
16	29
0	10
0	362
0	60
0	0
0	0
0	0
0	0
427	456
3	1522
0	136
2	126
0	80
0	0
1	0
1	0
0	18
0	0
0	2
0	2
240	168
1	8
0	0
0	1
0	0
0	0
1	0
0	2
0	22
0	0
0	0
0	0
0	30
0	0
1	11
0	0
0	92
0	0
0	1
0	92
1	13
0	0
0	26
1	1337
0	0
1	26
0	95
0	92
0	3
0	90
0	1
0	7
15	523
1	1390
1	1390
1	38
0	115
0	0
0	105
0	32
1	92
0	60
0	0
0	124
0	0
3	55
14	906
0	78
0	92
0	174
0	137
0	137
0	140
0	129
1	122
1	137
1	88
0	119
0	110
0	38
7	95
1	76
1	21
4	17
0	1
0	0
0	0
0	0
0	0
0	361
9	147
0	0
0	561
0	0
0	1034
0	0
0	0
0	1796
3	3735
0	2
0	0
0	3448
0	80
26	11
3	215
0	3620
1	3487
0	164
0	291
11	0
2	400
0	116
0	308
0	0
0	250
0	504
1	422
0	442
0	0
2	302
7	452
0	238
0	561
0	148
4	397
0	506
0	267
0	155
1	506
0	0
0	0
2	60
1	195
0	159
0	0
0	83
0	0
0	171
0	0
0	72
0	1179
0	0
32	1707
1	155
0	0
0	0
60	76
0	10
0	0
4	533
0	6
0	3
0	3
0	0
0	0
0	0
0	0
0	1
1	0
0	1
0	10
1	0
0	26
0	0
30	2
0	0
0	0
3	129
0	1
1	50
44	108
0	101
0	8
0	25
0	25
0	28
0	24
0	0
0	30
0	0
0	8
0	0
0	0
0	182
1	0
0	0
0	184
7	314
0	1054
167	1708
0	1099
0	925
0	517
1	2
2	283
4	1331
0	0
0	162
173	7
0	0
0	222
0	302
1	10
0	0
0	7
0	68
0	0
27	163
3	2
0	0
0	3
0	0
0	234
0	317
0	0
0	379
0	0
0	0
72	463
0	233
0	279
0	47
0	8
0	29
2	45
0	26
4	95
0	235
0	15
3	14
1	10
0	14
0	16
0	14
2	1
0	0
0	0
0	0
0	0
0	59
0	220
0	0
0	5
0	45
1	23
0	1
0	0
52	686
0	0
0	0
7	3358
13	3895
0	0
0	1631
16	1648
0	3
0	654
0	1359
0	32
0	0
0	743
8	1287
0	561
0	1196
0	630
0	127
1	728
3	980
0	406
3	92
1	9
0	575
1	0
12	39
5	2
0	0
291	2931
0	9
12	187
0	0
0	183
0	78
0	0
2	187
11	79
0	96
0	19
0	45
0	0
0	0
0	90
0	0
1	0
0	0
1	0
0	0
0	2
0	78
0	0
0	5
0	2
1	1
0	0
0	1
0	0
0	3
2	0
0	1
0	0
0	42
0	0
1163	133
2	6234
0	356
0	381
0	169
0	0
0	220
2	16
0	320
0	273
1	126
0	0
0	34
1	21
0	75
0	381
0	0
0	0
0	0
0	0
7	278
0	0
0	384
0	0
0	0
0	0
0	640
0	0
0	33
0	640
1	0
0	0
0	358
0	532
0	132
0	118
0	60
4	25
0	0
0	406
0	416
0	16
0	25
0	0
7	14
0	0
0	35
0	0
2	50
0	1
0	1
18	48
0	19
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	13
0	1
0	16
0	0
1	3
7	220
0	0
12	33
0	0
0	60
4	1181
0	1206
0	0
0	49
0	0
0	32
0	3
0	1
0	0
0	0
0	0
0	9
0	0
0	0
0	79
0	0
0	0
0	28
61	69
0	325
0	93
0	161
0	40
0	0
6	217
61	747
1	0
5	717
1	58
0	0
0	40
9	45
0	121
3	48
1	11
7	764
0	0
0	41
0	0
0	0
0	0
0	24
0	117
0	2
0	0
0	62
0	0
18	418
1	0
0	0
2	532
0	0
0	533
2	2
0	0
0	0
0	0
0	0
0	0
3	41
0	0
305	42
0	0
0	30
0	0
0	49
0	38
29	614
0	190
0	91
0	0
9	217
0	35
0	0
1	206
1	22
0	40
0	0
0	0
0	30
0	0
0	18
0	291
2	1
1	704
0	0
0	628
0	0
11	315
0	0
0	666
0	0
0	112
1	231
0	704
0	699
0	0
0	700
0	699
0	700
0	0
0	0
2	700
0	21
1	412
4	298
0	235
0	296
22	153
548	1510
0	1498
0	1
2	105
0	1
0	1
0	0
1	0
0	0
0	0
0	0
0	2
0	2
0	67
2	166
0	80
0	0
0	0
0	111
1	0
0	0
0	0
0	0
6	16
104	788
14	784
0	0
0	0
10	8135
0	0
1	0
0	35
0	1
4	549
0	0
10	10
0	0
0	0
0	2
0	1756
0	0
0	0
0	395
0	0
6	282
5	11213
271	11368
0	4
0	23
0	35
0	0
0	19
0	21
0	18
0	0
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
62	35
0	1
0	1
1	5
0	0
0	0
1	0
0	0
0	0
0	0
0	627
9	586
41	0
0	315
21	427
0	0
0	131
0	0
0	0
0	80
6	1173
38	224
1	5
0	0
13	0
0	0
0	0
0	107
0	0
0	0
0	76
0	0
0	0
2	313
1	2752
0	72
0	74
0	500
0	88
1	43
0	46
3	1
0	0
0	0
0	0
0	0
0	64
0	593
0	9
0	432
0	2
3	225
3	58
0	0
3	35
0	29
1	962
0	68
1	34
0	50
0	0
0	0
0	44
10	128
2	157
0	0
0	157
1	12
0	0
0	3
3	987
0	0
0	0
0	0
0	0
0	0
0	507
0	511
0	656
0	0
0	74
0	566
1	612
0	554
0	0
0	540
1	55
3	0
0	62
0	0
0	0
0	497
2	244
0	0
0	247
6	637
138	361
1	195
6	108
0	54
0	0
9	160
2	257
0	0
0	4
0	0
0	0
0	0
0	82
0	3
0	0
0	0
0	0
1	75
0	0
0	55
1	58
0	46
0	0
0	0
0	28
0	0
0	0
10	22475
0	60
0	59
0	57
0	0
0	18
0	0
0	0
5	15
0	1
0	27
0	55
0	0
0	0
0	395
0	25
0	26
3	69
4	2248
0	337
0	26
1	1162
0	3
0	0
0	25
0	25
0	0
0	0
0	18
3	16
0	10
0	0
0	139
0	0
0	140
0	1
0	4
0	0
0	1
2	4
330	0
1	125
0	0
0	0
0	5
0	0
1	690
2	28
0	0
0	3
0	0
0	3
0	0
0	0
5	493
1	0
0	49
1	34
0	646
1	137
1	1
11	202
2	2
0	630
15	239
5	2
0	140
1	1159
0	0
1	111
0	0
2	226
0	0
1	104
2	1136
0	0
0	0
5	341
0	1070
0	0
0	0
0	4
0	28
0	0
0	0
0	72
0	3
0	63
0	110
0	0
0	83
2	1792
0	74
1	8
0	5
0	2
0	49
0	0
0	0
0	114
0	117
0	0
0	90
0	76
0	3
0	3
0	4
0	1
0	0
0	0
0	0
0	0
0	121
0	24
0	0
0	17
0	1
0	2
3	135
0	0
0	0
2	68
0	0
1	117
0	0
0	87
0	28
0	13
0	0
0	56
0	77
0	0
0	49
0	58
12	206
0	196
0	0
0	7
0	0
0	0
0	0
0	0
0	3981
0	8
4	0
0	3344
4	1118
0	3
0	347
2	2009
3	579
2	2
105	638
0	0
0	12
3	0
3	0
10	10338
0	0
25	8382
0	0
0	47
0	4121
0	9
4	8
0	32
0	2
0	0
0	0
0	10172
0	0
0	0
0	0
17	440
194	25
0	0
0	0
0	441
1	653
2	0
0	781
0	0
0	0
0	0
0	1510
0	0
0	1991
1	2070
0	0
0	0
0	1876
0	1957
0	1860
0	0
0	1081
0	0
2	1930
0	109
0	0
0	0
0	0
0	0
0	1803
0	1841
0	0
71	86
1	1841
0	0
7	0
0	0
0	1922
0	13
0	1920
0	1947
1	27
0	26
0	1260
0	11
0	1
0	0
0	1936
0	0
0	0
0	0
0	0
0	1963
0	0
0	0
0	0
1	225
1	44
0	1851
0	1745
0	9
0	1843
0	0
0	949
0	0
0	1682
0	1189
0	1030
0	0
0	1186
0	1128
0	1716
0	1
0	1557
0	0
0	1415
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	27
0	0
0	219
0	0
0	0
10	1509
0	0
0	0
0	1
24	4039
222	4628
21	1161
2	607
0	8
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	221
0	0
0	0
0	0
0	0
0	0
0	2317
0	265
0	0
0	4236
0	4236
0	147
0	105
0	0
0	16
0	31
0	0
0	145
0	0
0	0
0	39
0	75
0	0
0	31
0	0
0	48
0	0
0	15
0	5
0	2
0	0
0	0
0	0
2	1
1	141
0	0
3	79
0	0
0	340
0	1
1	20
0	21
0	0
0	0
2	1
0	389
74	582
0	0
0	0
0	0
0	0
0	0
1	16
1	580
0	0
1	2
0	0
1	1
1	0
0	0
0	0
0	69
0	1
0	0
0	49
204	165
0	13
0	117
5	322
3	105
2	105
0	21
0	0
2	80
0	0
0	171
0	171
1	50
0	346
0	57
0	0
0	5
0	6
0	2
384	385
2	12
0	0
0	3
0	0
0	0
0	0
0	0
0	1
4	59
0	2
0	3
0	3
0	0
0	0
0	0
2	714
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	23
0	13
0	0
0	0
5	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
63	241
0	0
0	0
0	13
0	94
0	0
0	0
28	14
3	872
0	145
0	106
0	67
0	29
0	57
2	0
0	1241
2	4
0	85
0	0
0	0
0	0
4	321
0	0
0	85
0	4
0	0
3	851
2	1047
0	102
0	1194
0	0
0	0
0	93
0	1
20	0
0	173
49	2542
0	0
0	0
0	131
0	40
0	0
0	0
0	0
0	0
0	0
0	0
173	240
0	0
0	0
0	0
188	548
1	432
0	0
0	456
0	2
0	0
0	8
0	0
0	0
0	2
1	1
0	0
0	0
0	0
2	483
0	0
0	0
0	0
819	91
0	893
0	140
0	0
0	21
0	0
0	0
0	826
1	3
0	0
0	117
0	0
0	748
0	0
0	1
0	0
0	12
0	0
0	2
0	2141
0	2185
1	27
0	1748
0	254
0	0
0	0
0	0
0	1829
0	1840
0	9
0	4
1	1829
0	0
0	0
0	0
0	0
0	1628
0	1870
0	1848
1	0
0	1314
0	0
0	1386
0	1422
0	0
0	0
0	1284
5	833
0	1150
4	133
0	117
0	1063
0	0
0	1275
1	1023
0	2
0	0
1	0
0	893
0	1113
1	10
6	1360
0	0
0	0
3	1273
0	2
0	1111
0	0
0	926
0	1240
0	838
0	0
0	422
0	0
0	874
1	528
0	223
0	0
0	214
0	2
0	0
0	277
14	0
0	209
1	1695
0	16
2	341
0	180
0	151
0	64
0	241
1	0
1	1
0	123
2	168
4	168
0	62
9	212
1	248
0	0
0	0
0	13
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	237
0	0
0	258
0	0
0	0
0	0
1	196
0	237
0	2995
0	1
0	108
0	194
0	130
0	2
15	149
0	3
0	238
0	0
0	237
0	447
0	226
0	92
0	74
0	0
0	68
0	0
2	108
3	59
0	0
1	50
0	21
0	12
0	166
0	0
0	46
3	179
3	165
0	3
0	810
0	420
550	1087
1	722
2	466
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	9
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	300
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	10
0	0
0	0
0	11
0	9
0	9
0	0
0	0
0	0
0	18
0	9
0	0
0	10
0	0
0	0
0	0
0	0
0	88
0	0
0	0
4	36
0	0
0	0
0	0
0	0
8	4
0	0
0	1
0	0
6	43
13	223
0	203
0	72
0	0
1	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	135
5	1056
24	399
0	0
0	453
0	1904
0	10
0	517
0	583
0	1
0	1580
0	3
1	0
0	1681
0	254
0	0
1	1732
45	2009
0	0
0	1617
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	103
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	1
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
137	601
0	0
0	562
2	535
6	445
6	277
0	138
8	3
0	0
0	1
0	0
0	0
0	0
0	22
0	12
0	10
0	0
56	29
0	0
0	0
6	0
0	0
0	242
2	324
0	58
0	13
0	139
1	74
0	108
0	17
0	55
0	133
0	0
0	1375
0	1357
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1115
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	80
1	92
0	53
0	78
0	20
0	29
0	195
0	22
0	46
0	31
1	356
0	15
0	0
0	240
0	222
0	49
0	2
0	63
6	164
0	198
1	0
0	0
1	71
1	51
1	192
1	45
0	0
0	20
0	2288
1	96
210	321
0	0
2	232
6	26202
0	236
0	251
0	0
0	0
0	90
0	274
0	0
0	57
252	396
1	21
0	5
0	0
0	0
0	71
0	117
0	0
0	91
0	1
1	96
0	408
0	130
0	3
0	90
0	2
1	3304
4	12
0	0
2	2
81	804
0	0
0	0
0	779
0	4996
0	208
1	2439
0	289
0	0
0	0
0	4311
2	5
0	0
0	0
0	0
0	0
0	0
5278	5696
0	0
0	0
0	0
0	26
0	26
0	0
0	0
1	1659
0	11
4	2077
0	0
0	0
0	0
0	0
0	0
0	0
3816	3601
0	0
0	0
0	0
3	1843
3	1887
0	0
0	16
2	104
3	1878
12	178
0	0
0	0
0	0
1	82
0	0
0	10
0	141
0	0
0	280
1	1951
23	312
0	222
0	2
1	329
0	0
6	14
0	4
0	2047
5	1
27	358
49	72
0	0
0	169
0	0
0	93
0	1
0	90
0	29
0	0
0	22
80	230
1	101
0	113
3	44
0	9
0	38
0	5
0	8
0	0
0	0
1469	218
23	261
1	0
0	0
29	3870
0	1
121	33
0	0
1	1
0	0
0	0
0	0
0	57
0	0
0	0
0	684
0	2
3	885
4	838
0	2
0	597
0	822
0	139
0	230
0	27
0	0
0	76
2	126
0	175
0	0
0	73
0	324
0	0
1	120
0	69
0	60
0	100
0	116
0	55
0	107
79	1141
2	35
2	131
1	80
0	79
0	0
0	103
1	43
0	54
2	62
0	20
0	49
0	0
1	67
3	16
0	36
0	0
0	0
1	100
0	0
0	0
0	0
0	0
2	0
0	0
0	5
0	0
5	3
0	27
0	27
0	0
0	0
0	0
0	0
0	0
0	2
0	126
0	27
2	5
0	27
1	45
0	59
0	9
0	0
0	0
2	1
0	0
287	245
0	0
1	0
0	711
1	16
0	331
3	690
0	408
0	0
0	378
0	380
0	0
0	396
0	198
0	343
1	0
1	174
0	116
0	0
0	91
1	36
0	85
0	103
0	0
0	67
0	91
0	0
0	23
0	38
0	48
0	278
2	38
0	0
0	16
0	0
0	0
0	640
21	0
0	0
0	0
803	0
0	0
0	0
0	0
0	0
1	1515
0	0
0	522
0	1198
0	0
0	1466
0	1116
7	1765
0	1059
2	265
0	0
1	674
1	261
0	0
2	675
0	0
478	2132
0	0
0	6
0	6
21	335
0	1
0	6
0	0
0	6
0	1
1	566
0	1
0	5
0	1
0	1
0	0
0	0
0	0
0	0
5	337
0	0
0	0
0	0
2	3
0	85
0	6
0	0
0	6
0	6
0	47
0	0
0	6
0	0
0	0
0	0
2	7
0	0
1	57
1	543
6	496
85	496
0	0
0	0
0	33
0	0
0	0
0	73
0	61
0	0
12	74
0	0
0	108
0	10
0	50
3	79
0	31
8	453
3	450
0	321
0	1
0	1280
0	1260
25	437
10	50
0	17
0	0
0	0
2	25
0	615
0	0
0	0
0	233
0	185
3	127
1	705
0	0
0	281
4	107
1	162
2	33
0	47
0	30
0	1
1	0
0	0
0	1
5	5
0	0
1	27
0	0
0	0
0	0
0	0
0	43
0	0
0	65
3	7748
0	2
0	0
0	39
0	3
0	49
0	34
0	9279
0	19
0	0
0	25
0	2
0	4405
0	1
0	0
0	0
0	0
0	52
0	30
0	1056
0	309
2	221
0	268
0	0
1	196
0	76
8	25
7	299
0	0
0	0
0	0
1	0
0	137
0	0
0	0
0	0
0	1066
1	124
0	0
10	1190
0	1004
2	12
0	65
0	23
1	68
0	74
1	2
0	49
18	0
0	0
0	384
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	695
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
1	0
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	149
0	0
0	0
0	0
0	0
0	112
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	257
5	126
32	710
0	205
9	211
0	373
1349	678
0	0
0	1
0	13
0	79
0	0
0	3
0	0
0	0
0	0
0	238
0	0
0	0
0	0
1	683
0	0
0	421
2	0
0	37
0	355
0	86
0	0
0	245
0	5
0	75
0	0
0	3
0	0
0	0
1	47
1	32
1	75
0	17
1	24
63	443
4	418
0	117
0	1
0	27
3	20
0	0
0	18
14	103
16	75
0	32
0	5
1	47
0	0
0	0
0	0
2	11
0	1
1	0
0	4
0	6
0	61
0	3
0	0
0	11
0	3
0	4
0	1
0	0
0	0
0	1
0	0
0	3
0	0
0	0
0	0
0	7
0	4
0	0
0	0
0	6
0	1
0	0
0	0
0	0
0	0
0	4
0	0
0	1
0	0
0	1
0	0
0	0
3	0
0	0
0	0
0	14
0	1
0	0
0	2
0	0
0	0
0	0
1	1
0	0
1	0
0	2
0	0
0	0
0	0
0	1
0	2
1	0
0	0
0	0
0	170
0	0
0	0
0	0
0	1
0	0
0	0
0	3
0	187
0	265
0	89
1	500
0	0
0	245
0	412
11	438
0	1
0	0
0	0
0	0
0	0
145	691
1	14
1	5
0	0
0	0
0	0
0	0
0	0
3	63
0	0
0	0
2	527
5	550
0	0
0	0
4	9
0	74
0	81
0	31
1	37
0	0
0	123
0	0
30	36
48	155
0	0
0	0
9	683
0	1
0	538
2	536
1	96
0	402
0	32
0	0
0	0
0	66
0	0
0	0
0	113
0	113
0	2
0	0
0	1
0	0
0	16
0	0
0	5
0	0
0	388
6	113
0	1
0	77
0	0
0	1
0	109
1	135
0	0
0	1
0	0
0	0
0	1
0	0
0	13
1	658
0	5
0	1463
0	0
0	1519
0	1494
0	1
0	346
1	31
0	11
0	208
0	0
0	97
0	875
0	72
0	64
2	30
0	7
0	0
0	111
0	33
0	68
0	28
0	1137
0	10
0	0
0	53
4	9
0	82
0	0
0	14
0	0
0	29
0	3
0	468
0	1
0	0
1	36
0	39
0	0
0	24
0	32
48	41
0	4
0	0
0	10
0	9
3	51
0	1
0	0
65	184
0	0
5	30
0	251
0	162
0	50
0	0
0	147
0	225
0	19
1	59
0	52
28	206
0	249
0	26
0	50
0	37
2	50
0	0
1	15603
0	29973
0	4
6	92947
0	4
0	127098
0	0
10341	127204
5	29040
42	7080
21	104251
0	3
0	0
0	19
0	0
0	1
0	281
4	212
0	2
4	370
2	54
0	0
0	23
0	206
1	0
1	9
0	0
6	135
0	1
2	3
0	0
0	19
0	12
0	23
0	0
7	28
0	9
0	14
0	3
3	4
1	17
0	0
0	53
0	0
0	68
0	109
0	53
0	27
0	26
0	0
0	1
0	2
3	14
1	3
0	358
0	0
1	45
13	49
4	33
0	0
0	2
0	14
0	4
0	29
0	19
0	35
0	0
0	35
0	0
1	254
0	0
0	267
0	0
5	266
1	231
1	0
6	268
0	0
0	0
4	2
